id;text_pantun;kategori AI;Kategori Pakar
1712;Burung pipit terbang rendah\nHinggap sebentar di atas dahan\nJangan takut pada susah\nKarena itu jalan keberhasilan;Pantun Nasihat;Pantun Nasihat
1713;Burung pipit terbang rendah\nHinggap sebentar di dahan tua\nJika ingin hidup berkah\nHormati orang yang lebih tua;Pantun Nasihat;Pantun Nasihat
1714;Burung pipit terbang rendah\nHinggap sebentar di pohon cemara\nJika hati selalu ramah\nBanyak sahabat datang menyapa;Pantun Nasihat;Pantun Nasihat
1715;Burung pipit terbang rendah\nHinggap sebentar di rerumputan\nHidup damai jauh dari resah\nJika sabar jadi pegangan;Pantun Nasihat;Pantun Nasihat
1716;Burung pipit terbang rendah\nMencari biji di halaman\nJika ingin hidup penuh berkah\nJaga sikap dalam pergaulan;Pantun Nasihat;Pantun Nasihat
1717;Burung pipit terbang tinggi\nHinggap manis di pohon jati\nKatanya bangun setiap pagi\nAlarm bunyi tetap mimpi lagi;Pantun Nasihat;Pantun Nasihat
1719;Burung prenjak bersuara nyaring\nTerbang cepat di atas pagar\nJika ingin cita tak asing\nBerani tampil dan belajar;Pantun Nasihat;Pantun Nasihat
1720;Burung punai hinggap di batu\nBatu besar dekat muara\nJika ingin tekad menyatu\nKuatkan niat dalam jiwa;Pantun Nasihat;Pantun Nasihat
1724;Burung rajawali membelah awan\nSayap lebar kuat sekali\nJika ingin hidup berkesan\nTinggalkan manfaat bagi negeri;Pantun Nasihat;Pantun Nasihat
1725;Burung rajawali terbang tinggi\nMelihat luas hamparan awan\nJika ingin sukses nanti\nBerani mencoba dan bertahan;Pantun Nasihat;Pantun Nasihat
1726;Burung rajawali terbang tinggi\nMembelah awan luas sekali\nJika ingin cita tercapai nanti\nJangan berhenti mencoba lagi;Pantun Nasihat;Pantun Nasihat
1728;Burung selasih burung tempua\nHinggap berdendang di pohon jambu\nSemangat merdeka kian membara\nHingga hari ini diulang lagu;Pantun Nasihat;Pantun Nasihat
1729;Burung serindit menyisir awan\nHinggap sebentar di dahan sena\nJika amanah dijunjung tuan\nTeguhlah bangsa tidak ternoda;Pantun Nasihat;Pantun Nasihat
1730;Burung serindit terbang berdua\nHinggap sebentar di dahan ara\nWalau jauh terpisah jarak kita\nKasih bertaut tiada terlera;Pantun Nasihat;Pantun Nasihat
1731;Burung serindit terbang berdua\nMenyentuh awan bersuara rawan\nJika kasih bukan sengketa\nMengapa kita saling menjauhan;Pantun Nasihat;Pantun Nasihat
1733;Burung serindit terbang beriring\nHinggap sebentar di pohon ara\nJika niat bersih tak sumbing\nDatang berkat tanpa diminta;Pantun Nasihat;Pantun Kiasan
1735;Burung serindit terbang melayang\nSinggah dihinggap di ranting mati\nDuit ringgit dipandang orang\nJarang dipandang bahasa budi;Pantun Nasihat;Pantun Kiasan
1736;Burung serindit terbang melayang\nTerhenti hinggap di ranting mati\nBukan ringgit dipandang orang\nTetapi memandang bahasa dan budi;Pantun Nasihat;Pantun Kiasan
1737;Burung serindit terbang melintas\nHinggap sejenak di batang jati\nJika ingin hidup berkualitas\nIsi waktu dengan hal berarti;Pantun Nasihat;Pantun Nasihat
1739;Burung srigunting ekor panjang\nTerbang lincah di atas rawa\nJika ingin hidup dikenang\nTinggalkan jejak penuh makna;Pantun Nasihat;Pantun Nasihat
1740;Burung sriti terbang berputar\nMenyambar angin di udara\nJika ingin langkahmu benar\nPikirkan matang sebelum bicara;Pantun Nasihat;Pantun Nasihat
1741;Burung tekukur bersuara merdu\nDi atas dahan pohon cemara\nJika ingin hidup bersatu\nSaling hormat sesama saudara;Pantun Nasihat;Pantun Nasihat
1742;Burung tekukur terbang rendah\nMencari makan di tepi rawa\nJika ingin jauh dari resah\nPerbanyak doa setiap masa;Pantun Nasihat;Pantun Nasihat
1743;Burung tempua beranyam sarang\nDi pohon sena rimbun berdaun\nBudi bahasa tiang terbilang\nTegak bangsa sepanjang tahun;Pantun Nasihat;Pantun Kiasan
1745;Burung tempua membuat sarang\nAnyamannya rapi di hujung dahan\nJika berjanji jangan ditentang\nTepati kata sepanjang zaman;Pantun Nasihat;Pantun Nasihat
1746;Burung tempua menyulam sarang\nAnyamannya rapi tiada tercela\nJika usaha tidak berkurang\nCita tercapai dengan rela;Pantun Nasihat;Pantun Nasihat
1751;Burung terbang di tepi huma\nSinggah sebentar di hujung kota\nWarga emas milik bersama\nTerbelakkah ia slogan semata;Pantun Nasihat;Pantun Kiasan
1756;Burung walet terbang berputar\nMencari makan di udara luas\nJika ingin hidup benar\nJangan tergoda oleh yang culas;Pantun Nasihat;Pantun Nasihat
1757;Burung walet terbang berputar\nMencari makan di udara\nJika ingin hidupmu benar\nJaga amanah dengan setia;Pantun Nasihat;Pantun Nasihat
1758;burungburung saling kicau menyahuti\ntetapi jangan sampai ada kelahi\nsesama teman harus saling hormati\njangan malah saling memaki;Pantun Nasihat;Pantun Nasihat
1761;cabe hijau jadikan acar\nmakan nasgor di hari selasa\nsekolah tempat aku belajar\nmengenal ilmu tulis dan membaca;Pantun Nasihat;Pantun Nasihat
1765;cahaya bintang berpendarpendar\nmalam hari tak usah bermain gitar\ndi rumah semua belajar\nsupaya menjadi keluarga pintar;Pantun Nasihat;Pantun Nasihat
1766;Cahaya dini menyinsing hari\nEmbun bergemerlap bak permata\nJika budi menghiasi diri\nNama dikenang sepanjang masa;Pantun Nasihat;Pantun Nasihat
1767;Cahaya fajar menyingkap kabut\nMenyentuh sawah menghijau luas\nJika tutur lembut terpaut\nHati keras pun luluh beralas;Pantun Nasihat;Pantun Nasihat
1770;cahaya pagi terasa hangat\nsarapan pagi makan ketupat\npergi sekolah penuh semangat\nniscaya banyak ilmu didapat;Pantun Nasihat;Pantun Nasihat
1771;Cahaya senja memerah saga\nBurung kenari pulang ke dahan\nJika muafakat dijaga bersama\nKukuhlah ikatan sepanjang zaman;Pantun Nasihat;Pantun Nasihat
1775;campur kelapa dengan es\nrasanya sungguh amat segar\njika ingin jadi orang sukses\njangan suka malas belajar;Pantun Nasihat;Pantun Nasihat
1776;campur minuman dengan batu es\nrasanya segar hilangkan gerah\njika ingin hidup sukses\nterus berusaha jangan menyerah;Pantun Nasihat;Pantun Nasihat
1781;cantik nian pulau sikuai\npasirnya putih teramat indah\nsebelum materi aku mulai\nmarilah serentak mengucap basmallah;Pantun Nasihat;Pantun Nasihat
1782;cantik nian wajah pengantin\nbanyak hati yang tertambat\npergi ke sekolah haruslah rajin\npenuh semangat supaya hebat;Pantun Nasihat;Pantun Nasihat
1784;cantik sekali wajah pengantin\nbanyak hati yang tertambat\npergi sekolah harus rajin\npenuh semangat agar hebat;Pantun Nasihat;Pantun Nasihat
1785;cantik sungguh si bunga kejora\nbuat hiasan di hari raya\nmarilah sahut seruan negara\nbangsa membaca bangsa berjaya;Pantun Nasihat;Pantun Nasihat
1786;cari kerja sesungguhnya susah\napalagi tidak ada keahlian\ntapi banyak termasuk mudah\nmemang lah malas cari makan;Pantun Nasihat;Pantun Nasihat
1790;celana melorot pakai sabuk\nsakit tangan kena kaca\njika sudah kenal fesbuk\njangan lupa dunia nyata;Pantun Nasihat;Pantun Nasihat
1791;Cempaka gugur di anjung balai\nHarumnya tinggal di ruang lama\nJika janji tidak terlalai\nMengapa renggang di celah masa;Pantun Nasihat;Pantun Nasihat
1793;Cempaka kuning di anjung seri\nHarumnya menusuk hingga ke kalbu\nJika tekun mengasah diri\nCemerlang akal bersinar selalu;Pantun Nasihat;Pantun Nasihat
1795;Cempaka kuning harum mewangi\nDi anjung istana permai berseri\nJika amanah tidak dikhianati\nMakmurlah negeri sepanjang hari;Pantun Nasihat;Pantun Nasihat
1797;Cempaka putih di serambi istana\nHarumnya lembut menyentuh rasa\nJika akal dijaga sempurna\nTerselamat insan dari angkara;Pantun Nasihat;Pantun Nasihat
1798;Cempaka putih gugur ke riba\nHarumnya tinggal di ruang balai\nJika benar tutur bicara\nSegala sengketa mudah terlerai;Pantun Nasihat;Pantun Nasihat
1802;cempedak diluar pagar\ntarik galah tolong jolokkan\nsaya anak baru belajar\nkalo salah tolong tunjukkan;Pantun Nasihat;Pantun Nasihat
1803;Cengal di laman tegak berdiri\nBawa ke titi penghias karangan\nModal insan citra bestari\nTerjamin kualiti apa acuan;Pantun Nasihat;Pantun Nasihat
1806;cerana kesumba indah melati\ncantik tersemat dambaan puteri\nilmu ditimba sepenuh hati\nkekuatan umat minda bestari;Pantun Nasihat;Pantun Nasihat
1807;cerdik cerdik si nahkoda\nbawa berlayar ke tengah samudera\nsalam sembah pembuka bicara\nselamat datang untuk semua;Pantun Nasihat;Pantun Nasihat
1809;cerita lama si kera sakti\nbunga dahlia harum mewangi\njadilah anak yang berbakti\nkepada ibu selalu menyanyangi;Pantun Nasihat;Pantun Nasihat
1810;cerita wayang gatot kaca\nhatinya sedih sangat merana\nsedikit bicara banyak membaca\nitulah tanda insan bijaksana;Pantun Nasihat;Pantun Nasihat
1811;cik limah bersama anak lelaki\nduduk makan keropok lekor\nyang mengejar tidak berkaki\nyang dikejar tidak berekor;Pantun Nasihat;Pantun Hiburan
1812;Cindai bercorak penuh berpita\nPakaian anak Panglima Garang\nEmas dan perak pengaruh dunia\nBudi apa dijunjung orang;Pantun Nasihat;Pantun Kiasan
1819;coklat merah warna keledai\ndidalam kandang sambil makan ramban\njika rajin belajar pangkal pandai\nsebagai kunci dalam kehidupan;Pantun Nasihat;Pantun Nasihat
1821;cuaca cerah di pagi hari\nberangkat sekolah diantar papa\njadilah pramuka yang berbakti\npada manusia dan alam semesta;Pantun Nasihat;Pantun Nasihat
1823;cuaca gelap semakin redup\nmasakan boleh kembali terang\nbudi bahasa amalan hidup\nbarulah kekal dihormati orang;Pantun Nasihat;Pantun Nasihat
1824;cuaca panas sangat menyengat\nkepala berpayungkan sekeping kardus\nujian sekolah harus semangat\nagar mendapat nilai yang bagus;Pantun Nasihat;Pantun Nasihat
1825;cuaca siang amat panas\nanak bermain pakai kerudung\nsering tidur didalam kelas\nketika ditanya jawabnya gak nyambung;Pantun Nasihat;Pantun Hiburan
1826;cuaca siang sangatlah panas\nmelihat kontraktor membuat aspal\nini ujian kenaikan kelas\nmari kita semangat menghapal;Pantun Nasihat;Pantun Nasihat
1827;cuaca sore sedang berawan\nmelihat angsa berenang di kali\ntolongmenolonglah sesama teman\nsaling tunjukkan rasa peduli;Pantun Nasihat;Pantun Nasihat
1828;cuci baju di hari minggu\nsetelah itu sapu halaman\nmeski banyak teman yang baru\nsahabat lama jangan lupakan;Pantun Nasihat;Pantun Nasihat
1831;daerah kumuh banyak kuman\nkarena jarang dibersihin\nubahlah nasib dengan pendidikan\nsekolah dan belajar selalu rajin;Pantun Nasihat;Pantun Nasihat
1835;dahan pohon ada yang teguh\nnamun dahan bengkok tak boleh ditebang\nguru mendidik harus sungguhsungguh\nbukan cuma demi memperoleh uang;Pantun Nasihat;Pantun Nasihat
1836;dalam diam hamba merenung\nmenekur diri dosa hina\ntak salah bunda mengandung\nhanya diri sesat terlena;Pantun Nasihat;Pantun Kiasan
1838;dalam kotak ada belalang\nbelalang hijau jangan dimakan\ndalam kitab sudah dilarang\nperbuatan jahat jangan lakukan;Pantun Nasihat;Pantun Nasihat
1839;dalam menyendiri aku kalut\njiwa seakan gundah gulana\nmalam ini terlalu berkabut\ntiada teman salah siapa;Pantun Nasihat;Pantun Nasihat
1841;Dalam perlak ada kebun\nDalam kebun ada tanaman\nDalam gelak ada pantun\nDalam pantun ada mainan;Pantun Nasihat;Pantun Hiburan
1842;dalam satu musik ada irama\ndi suatu warung sembari makan\ntersenyumlah ketika bercengkrama\njanganlah lupa untuk berjabat tangan;Pantun Nasihat;Pantun Nasihat
1845;danau tempat tinggal buaya\nyang terlihat hanya satu saja\nsekolah tidak membuat kaya\ndi sana bukan tempat kerja;Pantun Nasihat;Pantun Nasihat
1846;dapat gelang di pekarangan\nnamun gelang sudah karatan\nsiapa buang sampah sembarangan\ntentu pacarnya orangutan;Pantun Nasihat;Pantun Hiburan
1847;dapat koran dari kota\nbaju batik dari menantu\nsemua pelajaran aku suka\ngurunya baik slalu membantu;Pantun Nasihat;Pantun Sukacita
1848;dapat oleholeh buah zaitun\nbuah zaitun dari jakarta\nmencari ilmu harus dengan tekun\nniscaya sukses di depan mata;Pantun Nasihat;Pantun Nasihat
1851;Dapur kotor mahu disental\nHabis tertumpah kuah laksa\nJatidiri hendaklah kental\nSemangat waja membangunkan bangsa;Pantun Nasihat;Pantun Nasihat
1852;dapur tungku keluarnya api\nmalumalu ingin kue lapis\nhari minggu cuma nonton tipi\nmau jalan dompet dah menipis;Pantun Nasihat;Pantun Hiburan
1853;dari arah timur terbit mentari\nsemua orang pergi bergegas\nbelajar harus setiap hari\njika ingin juara kelas;Pantun Nasihat;Pantun Nasihat
1854;dari brastagi sampai kendari\nnyari duku sama ikan teri\nselamat pagi wahai bidadari\nsenyumlah agar pagiku berseri;Pantun Nasihat;Pantun Kasih Sayang
1856;dari desa memetik cengkeh\nbanyak ditanam di tepi ladang\ntekunlah beramal soleh\nwalau rintangan selalu menghadang;Pantun Nasihat;Pantun Nasihat
1857;dari desa pergi ke kota\nmalam hari balik ke desa\nbetapa nikmatnya masa remaja\nsaat bebas berteman dan berkarya;Pantun Nasihat;Pantun Sukacita
1858;Dari emas biarlah permata\nDalamnya digali berbatu-batu\nAlam ternoda di depan mata\nMasihkan saja dibiar begitu;Pantun Nasihat;Pantun Nasihat
1860;dari irian ke pulau jawa\nmembawa sekarung beras ketan\ncukup sekian pantun saya\nsampai jumpa di lain kesempatan;Pantun Nasihat;Pantun Sukacita
1861;dari jakarta menuju semanggi\njangan lupa harus hatihati\nsejak kecil bercitacita tinggi\nkejarlah itu sampai mati;Pantun Nasihat;Pantun Nasihat
1862;dari jauh datang bertamu\nberpisah lama bertemu jua\ntak terbatas jasa darimu\nsampai mati selalu kujaga;Pantun Nasihat;Pantun Kasih Sayang
1864;dari kapas dijadikan benang\ndari benang menjadi kain\nsudah lepas jangan dikenang\nlebih baik cari yang lain;Pantun Nasihat;Pantun Nasihat
1867;Dari Krukut ke Cianjur\nMakan duku sambil berkumur\nJangan takut berkata jujur\nKelak hidup menjadi makmur;Pantun Nasihat;Pantun Nasihat
1868;dari lebah jadilah madu\ndari padi jadilah nasi\nselalulah menuntut ilmu\nsebagai bekal diri ini;Pantun Nasihat;Pantun Nasihat
1869;dari lombok ke pulau jawa\nsangat jauh perjalanannya\ndengarkan nasehat orang tua\nkarena sudah banyak pengalamannya;Pantun Nasihat;Pantun Nasihat
1873;dari mana hendak ke mana\ndari desa hendak ke kota\njika boleh saya bertanya\nbunga yang cantik siapa yang punya;Pantun Nasihat;Pantun Kasih Sayang
1874;dari mana hendak ke mana\ndari jepang ke bandar cina\nkalau boleh abang bertanya\nbunga yang kembang siapa yang punya;Pantun Nasihat;Pantun Kasih Sayang
1875;dari mana hendak kemana\ntinggi rumput dari padi\nhari mana bulan yang mana\ndapat kita bertemu lagi;Pantun Nasihat;Pantun Sukacita
1881;Dari Mekkah menuju Jeddah\nTiba di sana ketemu mertua\nMari kita rajin beribadah\nJangan menunggu sampai tua;Pantun Nasihat;Pantun Agama
1882;Dari pantai mendapat kerang\nHendak dimasak gunakan arang\nBerbicara janganlah sembarang\nKarena bisa menyakiti orang;Pantun Nasihat;Pantun Nasihat
1884;dari riau pindah ke tasik\ndapatlah rumah dipinggir sumur\ncuba lakukan kegiatan fisik\njuga olah raga yang teratur;Pantun Nasihat;Pantun Nasihat
1886;dari seram ke pulau buru\ndalam kota beli pepaya\nanak baik menghormati guru\nberbakti jua pada orangtua;Pantun Nasihat;Pantun Nasihat
1887;dari serang ke pulau buru\nsinggah kota beli pepaya\nanak baik menghormati guru\ntak lupa berbakti pada orang tua;Pantun Nasihat;Pantun Nasihat
1893;dari tungkal pergi siantan\nsinggah berlabuh di kuala maras\nselamat tinggal handai dan taulan\nkita berpisah karena tugas;Pantun Nasihat;Pantun Nasihat
1894;dari turki memasak kebab\ntambah sayur juga tomat\ncari ilmu harus beradab\nkepada guru mestilah hormat;Pantun Nasihat;Pantun Nasihat
1895;daripada masakan basi\nlebih baik makanan baru\ndaripada saling memaki\nlebih baik saling membantu;Pantun Nasihat;Pantun Nasihat
1896;Datang kemari bawa alpukat\nJangan lupa membungkus tomat\nJalani hari dengan bertobat\nSemoga kita selalu selamat;Pantun Nasihat;Pantun Nasihat
1897;datang tamu dari etiopia\nnegeri jauh di afrika\nsudah pandai akhlak mulia\nitulah anak idaman orang tua;Pantun Nasihat;Pantun Nasihat
1899;daun arab di atas menjangan\nanak udang mati diraba\ndalam kitab ada larangan\nyang haram jangan cobacoba;Pantun Nasihat;Pantun Nasihat
1900;daun basah habis hujan\naroma bumi naik perlahan\ncintau dating membawa harapan\ndisaat hidup terasa membosankan;Pantun Nasihat;Pantun Nasihat
1902;daun gugur di musim senyap\ntanah basah menyimpan cerita\ncinta tak harus selalu lengkap\ncukup jujur dan setia rasa;Pantun Nasihat;Pantun Nasihat
1905;daun jatuh dengan melayang\nhujan jatuh di atas batu\nmemakan tiada kenyang\nsudah makan jadilah abu;Pantun Nasihat;Pantun Kiasan
1907;daun keladi daun talas\ndiambil sepotong dalam kertas\njika pagi hari sudah malas\nnanti rezekimu akan tergilas;Pantun Nasihat;Pantun Nasihat
1908;Daun keladi tumbuh di rawa\nDisiram hujan setiap hari\nJika hati jauh dari dusta\nHidup tenang tanpa iri;Pantun Nasihat;Pantun Nasihat
1909;Daun kelapa dianyam tikar\nTikar digelar di ruang tamu\nIlmu diamalkan jadi sinar\nMenyinari hidup sepanjang waktu;Pantun Nasihat;Pantun Nasihat
1910;daun kelapa jadikan atap\nsisanya untuk buat sapu lidi\npantas saja bau tak sedap\nternyata ada yang belum mandi;Pantun Nasihat;Pantun Hiburan
1911;daun kelapa jadikan sapu\nuntuk bersihkan sekitar halaman\ndemi masa depan anak dan cucu\npekerjaan siap diselesaikan;Pantun Nasihat;Pantun Nasihat
1912;Daun kelapa jatuh ke pasir\nPasir basah terkena ombak\nOrang sabar tak mudah tersingkir\nWalau hidup terasa sesak;Pantun Nasihat;Pantun Nasihat
1913;Daun kelor tumbuh di pekarangan\nHijau segar terkena hujan\nJangan mundur dalam perjuangan\nWalau badai menghadang jalan;Pantun Nasihat;Pantun Nasihat
1915;Daun ketapang gugur ke pasir\nDisapu ombak lalu tenggelam\nJika berkata jagalah tafsir\nAgar tak melukai diam-diam;Pantun Nasihat;Pantun Nasihat
1916;Daun ketapang gugur perlahan\nTertiup angin ke tepi jalan\nJika ingin hidup bertahan\nKuatkan sabar dalam cobaan;Pantun Nasihat;Pantun Nasihat
1917;Daun lebar ditanam di pekarangan\nDisiranmnya pakai air di gelas\nTidak pernah lapuk oleh air hujan\nTidak pernah habis terkena panas;Pantun Nasihat;Pantun Nasihat
1918;Daun mangga gugur ke tanah\nTertiup angin ke tepi jalan\nJika ingin jauh dari resah\nDekatkan diri pada kebaikan;Pantun Nasihat;Pantun Nasihat
1920;daun nipah kacangnya rapat\nhidangan tetamu di kuala maran\nbuku menyimpan berjuta maklumat\nfakta ilmu cereka hiburan;Pantun Nasihat;Pantun Nasihat
1923;Daun pandan diikat tali\nDisimpan rapi di atas para\nHidup tenang jauhkan dengki\nAgar damai rasa di jiwa;Pantun Nasihat;Pantun Nasihat
1924;Daun pandan disimpul rapi\nDisimpan ibu di dalam peti\nHarta dunia jangan diimpi\nTenang jiwa lebih berarti;Pantun Nasihat;Pantun Nasihat
1925;Daun pandan harum baunya\nDisimpan rapi dalam laci\nCita-cita harus dijaga\nAgar tak hilang ditelan hari;Pantun Nasihat;Pantun Nasihat
1926;daun pandan wangi baunya\nboleh dibuat bunga rampai\ntolong menolong sesama keluarga\nhubungan erat ukhwah tercapai;Pantun Nasihat;Pantun Nasihat
1927;daun pisang besar daunya\npohon bambu tinggi pohonya\nsantri pintar banyak ilmunya\ntidak membaca sedikit ilmunya;Pantun Nasihat;Pantun Nasihat
1928;Daun pisang tertiup angin\nJatuh perlahan ke tanah lapang\nOrang sabar berhati yakin\nTak goyah walau rintangan datang;Pantun Nasihat;Pantun Nasihat
