no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Gemini,zero_shot,Hasil Zero-shot,"Kertas putih dilipat sekitar
Membeli kain di tengah pasar",2,2,0,1.000000,0.000000,10,10,9,10,0,,manual_pending
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Gemini,few_shot,Hasil Few-shot,"Kain tenun benangnya mekar
Tersusun rapi di dalam papan",2,2,1,1.000000,0.000000,9,10,9,10,0,,manual_pending
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Claude,zero_shot,Hasil Zero-shot,"Berlayar jauh menuju pasar
Membawa barang hasil dagangan",2,2,1,1.000000,0.000000,10,10,9,10,0,,manual_pending
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Claude,few_shot,Hasil Few-shot,"Nelayan pergi membawa layar
Angin berhembus sejuk di hutan",2,2,1,1.000000,0.000000,10,10,9,10,0,,manual_pending
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Iman yang kuat membuat hati
Tidak pernah gentar dalam menghadapi ujian",2,2,0,0.674969,0.250000,10,15,9,10,3,1,auto_clr_leakage
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Hutan lebat tempat burung berkicau
Menyanyikan lagu-lagu khas petangnya",2,2,0,1.000000,0.000000,11,12,9,10,0,2,sample300_manual
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Sailor2,zero_shot,Hasil Zero-shot,"Perkuat iman dan keyakinan
Hati tak gentar, hadapi cabaran",2,2,0,1.000000,0.625000,10,11,9,10,0,1,auto_clr_leakage
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",Sailor2,few_shot,Hasil Few-shot,"Angin sepoi membawa wangian melati,
Iman teguh, hati tak mudah tergoyahkan.",2,2,0,0.748293,0.250000,13,13,9,10,2,1,auto_clr_leakage
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",2,2,1,1.000000,1.000000,9,10,9,10,0,1,auto_clr_leakage
19,1542,Pantun agama,"Burung elang terbang melingkar
Mengawasi lembah dan hutan
Jika ingin hidup tak gentar
Perkuat iman dan keyakinan","Burung elang terbang melingkar
Mengawasi lembah dan hutan","Jika ingin hidup tak gentar
Perkuat iman dan keyakinan",DeepSeek-R1,few_shot,Hasil Few-shot,"Pusaka zaman dulu kala
Langit cerah hias keindahan",2,2,0,1.000000,0.000000,9,10,9,10,0,,manual_pending
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Chat-GPT,zero_shot,Hasil Zero-shot,"Mentari pagi membawa berkah
Ayam berkokok setiap hari",2,2,0,1.000000,0.250000,10,10,8,9,0,1,auto_clr_leakage
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Chat-GPT,few_shot,Hasil Few-shot,"Embun turun membawa doa
Burung berkicau setiap hari",2,2,1,1.000000,0.375000,9,10,8,9,0,1,auto_clr_leakage
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Gemini,zero_shot,Hasil Zero-shot,"Mengayuh sampan membawa galah
Air jernih mengalir terus",2,2,0,1.000000,0.000000,10,9,8,9,0,,manual_pending
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Gemini,few_shot,Hasil Few-shot,"Beli kain berhias permata
Membeli barang di pagi hari",2,2,1,1.000000,0.125000,10,10,8,9,0,1,auto_clr_leakage
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Claude,zero_shot,Hasil Zero-shot,"Bunga melati mekar di desa
Wangi semerbak menyambut pagi",2,2,1,1.000000,0.000000,10,10,8,9,0,,manual_pending
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Claude,few_shot,Hasil Few-shot,"Bulan mengambang di atas desa
Ayam berkokok menyambut pagi",2,2,1,1.000000,0.000000,10,10,8,9,0,,manual_pending
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Doa yang selalu disampaikan
Membuat hati pun selalu teduh",2,2,0,1.000000,0.250000,10,11,8,9,0,1,auto_clr_leakage
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Di tengah kebun tinggi di taman
Bunga mawar tumbuh bersemi-sembunyi",2,2,0,1.000000,0.000000,10,12,8,9,0,,manual_pending
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Sailor2,zero_shot,Hasil Zero-shot,"Penuh doa hati tenang setiap hari
Rahmat Tuhan, hidup terasa manis",2,2,0,0.852344,0.875000,13,11,8,9,1,1,sample300_manual
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",Sailor2,few_shot,Hasil Few-shot,"Laut biru dengan ombak lembut bergerak,
Doa tulus, jiwa pun tenang dan damai.",2,2,0,0.852344,0.250000,13,12,8,9,1,1,sample300_manual
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika hidup penuh doa
Hati tenang setiap hari",2,2,1,1.000000,1.000000,8,9,8,9,0,1,sample300_manual
20,1706,Pantun agama,"Burung pipit terbang ke rawa
Mencari makan di antara padi
Jika hidup penuh doa
Hati tenang setiap hari","Burung pipit terbang ke rawa
Mencari makan di antara padi","Jika hidup penuh doa
Hati tenang setiap hari",DeepSeek-R1,few_shot,Hasil Few-shot,"Bukit tinggi dengan pohon pinus
Kayu tinggi dikejar perahu",2,2,0,1.000000,0.000000,10,10,8,9,0,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Chat-GPT,zero_shot,Hasil Zero-shot,"Pohon besar tahan terbakar
Bunga mekar jadi hiasan",2,2,0,1.000000,0.000000,9,9,9,11,0,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Chat-GPT,few_shot,Hasil Few-shot,"Pohon kemboja tampak mulia
Padi menguning pertanda yakin",2,2,1,1.000000,0.222222,10,10,9,11,0,1,auto_clr_leakage
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Gemini,zero_shot,Hasil Zero-shot,"Terbang tinggi burung di udara
Mencari makan hingga ke kelin",2,2,1,1.000000,0.000000,10,10,9,11,0,2,sample300_manual
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Gemini,few_shot,Hasil Few-shot,"Padi menguning di tengah desa
Membawa beras ke dalam bukit",2,2,0,1.000000,0.000000,10,10,9,11,0,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Claude,zero_shot,Hasil Zero-shot,"Ke pasar pagi membeli kelapa
Pulang ke rumah hati pun ingin",2,2,1,1.000000,0.000000,11,10,9,11,0,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Claude,few_shot,Hasil Few-shot,"Bunga anggrek tumbuh di rimba
Angin sepoi bertiup dingin",2,2,1,1.000000,0.000000,9,9,9,11,0,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Guru yang dihormati membuat rupa diri
Mulia dan diberkahi dengan ilmu",2,2,0,0.748293,0.333333,14,12,9,11,2,1,auto_clr_leakage
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Gelombang laut membawa kebahagiaan
Ombak yang berderak menghampiri pantai",2,2,0,0.748293,0.000000,14,12,9,11,2,,manual_pending
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Sailor2,zero_shot,Hasil Zero-shot,"Hormati guru, ilmu berkah yakin
Ilmu mengalir, hidup penuh berkat",2,2,0,1.000000,0.666667,11,11,9,11,0,1,sample300_manual
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",Sailor2,few_shot,Hasil Few-shot,"Bunga teratai di kolam suci bersinar,
Menghormati guru, ilmu pun membawa cahaya.",2,2,0,0.623298,0.222222,13,15,9,11,4,1,auto_clr_leakage
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",DeepSeek-R1,zero_shot,Hasil Zero-shot,"hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",2,2,1,1.000000,1.000000,9,11,9,11,0,1,auto_clr_leakage
21,5560,Pantun pendidikan,"pohon kelapa di tepi telaga
daunnya melambai tertiup angin
hormat guru tanda mulia
ilmu mengalir penuh berkah yakin","pohon kelapa di tepi telaga
daunnya melambai tertiup angin","hormat guru tanda mulia
ilmu mengalir penuh berkah yakin",DeepSeek-R1,few_shot,Hasil Few-shot,"Taman kecil di balik bukit
Langit cerah hias keindahan",2,2,0,1.000000,0.000000,9,10,9,11,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Chat-GPT,zero_shot,Hasil Zero-shot,"Embun pagi penuh doa
Burung berkicau setiap hari",2,2,0,1.000000,0.142857,8,10,9,10,0,1,auto_clr_leakage
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Chat-GPT,few_shot,Hasil Few-shot,"Air mengalir dengan sabar
Mentari pagi membawa harapan",2,2,1,1.000000,0.285714,9,11,9,10,0,1,auto_clr_leakage
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Gemini,zero_shot,Hasil Zero-shot,"Membeli kain bergaris mekar
Beli kemeja berukuran sedang",2,2,0,1.000000,0.000000,10,11,9,10,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Gemini,few_shot,Hasil Few-shot,"Memetik buah di balik belukar
Jatuh satu ke dalam sampan",2,2,1,1.000000,0.000000,11,9,9,10,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Claude,zero_shot,Hasil Zero-shot,"Berlayar jauh menuju pasar
Nelayan pulang membawa ikan",2,2,1,1.000000,0.000000,10,10,9,10,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Claude,few_shot,Hasil Few-shot,"Ikan berenang di lautan besar
Bunga melati harum di taman",2,2,1,1.000000,0.000000,10,10,9,10,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Hidup yang memiliki harapan
Membuat jalan menuju kebahagiaan terbuka",2,2,0,0.586887,0.285714,10,17,9,10,5,1,sample300_manual
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Kebun bunga tempat bunga bermekar
Berwarna-warni dan harum baunya",2,2,0,1.000000,0.000000,11,10,9,10,0,,manual_pending
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Sailor2,zero_shot,Hasil Zero-shot,"Ilmu dicari dengan sabar hati
Harapan hidup penuh harapan pasti",2,2,0,1.000000,0.857143,11,12,9,10,0,1,auto_clr_leakage
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",Sailor2,few_shot,Hasil Few-shot,"Gunung tinggi di pagi yang tenang,
Kesabaran memetik buah ilmu nan cerah.",2,2,0,0.748293,0.142857,10,14,9,10,2,1,auto_clr_leakage
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Ilmu dicari dengan sabar
Supaya hidup penuh harapan",2,2,1,1.000000,1.000000,9,10,9,10,0,1,sample300_manual
22,4434,Pantun pendidikan,"Pagi cerah memetik mawar
Harumnya sampai ke halaman
Ilmu dicari dengan sabar
Supaya hidup penuh harapan","Pagi cerah memetik mawar
Harumnya sampai ke halaman","Ilmu dicari dengan sabar
Supaya hidup penuh harapan",DeepSeek-R1,few_shot,Hasil Few-shot,"Hutan belantara di balik bukit
Langit jernih awan putih",2,2,0,1.000000,0.000000,11,8,9,10,0,2,sample300_manual
23,1637,Pantun pendidikan,"Burung merpati terbang ke taman
Hinggap sebentar di pohon jati
Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati","Burung merpati terbang ke taman
Hinggap sebentar di pohon jati","Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati",Chat-GPT,zero_shot,Hasil Zero-shot,"Rumah kayu tetap aman
Belajarlah tekun sepenuh hati",2,2,1,1.000000,0.444444,8,11,10,11,0,1,sample300_manual
23,1637,Pantun pendidikan,"Burung merpati terbang ke taman
Hinggap sebentar di pohon jati
Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati","Burung merpati terbang ke taman
Hinggap sebentar di pohon jati","Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati",Chat-GPT,few_shot,Hasil Few-shot,"Burung merpati terbang nyaman
Bunga melati harum mewangi",2,2,1,1.000000,0.000000,9,10,10,11,0,,manual_pending
23,1637,Pantun pendidikan,"Burung merpati terbang ke taman
Hinggap sebentar di pohon jati
Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati","Burung merpati terbang ke taman
Hinggap sebentar di pohon jati","Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati",Gemini,zero_shot,Hasil Zero-shot,"Anak berjalan berbaris saman
Membawa kayu bertali mati",2,2,1,1.000000,0.000000,10,10,10,11,0,,manual_pending
23,1637,Pantun pendidikan,"Burung merpati terbang ke taman
Hinggap sebentar di pohon jati
Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati","Burung merpati terbang ke taman
Hinggap sebentar di pohon jati","Kalau ingin masa depan aman
Belajarlah rajin sepenuh hati",Gemini,few_shot,Hasil Few-shot,"Membeli beras di tengah pekan
Singgah sebentar di rumah asti",2,2,1,1.000000,0.000000,10,10,10,11,0,2,sample300_manual
