no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source,s_judge_norm,xrasa_final,bleu,rouge1_f,rouge2_f,rougeL_f,bertscore_p,bertscore_r,bertscore_f1
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Gemini,few_shot,Hasil Few-shot,"Terbang tinggi si burung elang,
Hinggap sebentar di atas muara.",2,2,1,1.0,0.0,9,11,11,11,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6861275434494019,0.6773346066474915,0.6817026734352112
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Claude,zero_shot,Hasil Zero-shot,"Ke tepi kolam hati pun senang
Angin sepoi menyejukkan udara",2,2,1,1.0,0.0,10,11,11,11,0,4,sample300_manual,0.75,0.875,0.0,0.0,0.0,0.0,0.6549917459487915,0.6622406840324402,0.6585963368415833
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Claude,few_shot,Hasil Few-shot,"Burung camar terbang melayang
Pergi ke kota membeli kaca",2,2,1,1.0,0.0,9,10,11,11,0,3,sample300_manual,0.5,0.75,0.0,0.0,0.0,0.0,0.6931747198104858,0.6858707666397095,0.6895034313201904
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Kebudayaan leluhur selalu mengalun
Budi bahasa jadi panduan hidup baik",2,2,0,0.623298,0.25,14,14,11,11,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6614786386489868,0.6598631143569946,0.6606698632240295
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",2,2,1,1.0,1.0,11,11,11,11,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6955556869506836,0.6967946290969849,0.6961746215820312
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Sailor2,zero_shot,Hasil Zero-shot,"Adat dijunjung, pusaka dikenang
Budi bahasa penyeri, negara bercahaya",2,2,1,0.674969,1.0,11,15,11,11,3,1,sample300_manual,0.0,0.337485,0.0,0.0,0.0,0.0,0.6954193711280823,0.6960519552230835,0.6957354545593262
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",Sailor2,few_shot,Hasil Few-shot,"Dalam hutan adat kita berlabuh,
Kebudayaan lestari dalam setiap langkah.",2,2,0,0.674969,0.125,11,15,11,11,3,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6885453462600708,0.6785918474197388,0.6835323572158813
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Pusaka nenek moyang dijunjung tinggi,
Budi luhur menyertai bangsa.",2,2,0,1.0,0.375,12,9,11,11,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6547422409057617,0.6394612789154053,0.6470115184783936
28,6142,Pantun adat dan budaya,"Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara
Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara","Sirih berlipat sirih pinang
Sirih dari Pulau Mutiara","Adat dijunjung pusaka dikenang
Budi bahasa penyeri negara",DeepSeek-R1,few_shot,Hasil Few-shot,"Pendidikan tinggi memang penting
Tapi akhlak mulia jauh lebih berharga",2,2,0,0.748293,0.0,10,14,11,11,2,2,manual_queue_filled,0.25,0.093537,0.0,0.0,0.0,0.0,0.6686672568321228,0.6806254386901855,0.6745933294296265
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Chat-GPT,zero_shot,Hasil Zero-shot,"Mentari pagi menyinari hati
Burung merbah bertengger di dahan",2,2,1,1.0,0.0,11,10,10,10,0,1,manual_queue_filled,0.0,0.5,0.0,0.0,0.0,0.0,0.6070338487625122,0.6072721481323242,0.6071529984474182
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Chat-GPT,few_shot,Hasil Few-shot,"Bunga melati semerbak wangi
Perahu nelayan menuju tepian",2,2,1,1.0,0.0,10,12,10,10,0,4,sample300_manual,0.75,0.875,0.0,0.0,0.0,0.0,0.6694863438606262,0.6651947498321533,0.667333722114563
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Gemini,zero_shot,Hasil Zero-shot,"Petik sekuntum bunga melati
Simpan sedikit di dalam genggaman",2,2,1,1.0,0.0,10,11,10,10,0,5,manual_queue_filled,1.0,1.0,0.0,0.0,0.0,0.0,0.6991023421287537,0.6974875926971436,0.6982939839363098
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Gemini,few_shot,Hasil Few-shot,"Memetik bunga di pagi hari,
Dibawa pulang ke tengah pekan.",2,2,1,1.0,0.0,10,10,10,10,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6823592782020569,0.6666159629821777,0.6743957996368408
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Claude,zero_shot,Hasil Zero-shot,"Kalau pergi ke kota Jati
Anak-anak bermain layangan",2,2,1,1.0,0.0,9,10,10,10,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6687641143798828,0.6584320664405823,0.6635579466819763
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Claude,few_shot,Hasil Few-shot,"Bunga melati harum sekali
Pergi ke hutan mencari rotan",2,2,1,1.0,0.0,10,10,10,10,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6388024091720581,0.6324502229690552,0.6356104016304016
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Agar hidup bahagia tanpa henti
Hiasi hidup dengan budi dan adat",2,2,0,1.0,0.285714,12,12,10,10,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.667210578918457,0.6607269048690796,0.6639528870582581
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Jika hidup ingin diberkati
Pelihara adat dan pegangan",2,2,1,1.0,1.0,10,10,10,10,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6776471138000488,0.6691055297851562,0.6733492016792297
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Sailor2,zero_shot,Hasil Zero-shot,"Jika hidup ingin diberkati
Pelihara adat dan pegangan, hidup berkat",2,2,0,0.748293,1.0,10,14,10,10,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6649800539016724,0.6606671810150146,0.66281658411026
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",Sailor2,few_shot,Hasil Few-shot,"Taman pusaka dijaga ketat,
Berkah hidup tumbuh mekar tiada henti.",2,2,0,0.852344,0.142857,10,13,10,10,1,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6572026014328003,0.658057689666748,0.6576299071311951
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Hidup sejahtera memerlukan aturan,
Saling menghormati menghilangkan keruwetan.",2,2,0,0.674969,0.142857,13,14,10,10,3,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6694191694259644,0.6595079898834229,0.6644266247749329
29,6149,Pantun adat dan budaya,"Sirih kuning disusun rapi
Pinang dibelah dua bahagian
Jika hidup ingin diberkati
Pelihara adat dan pegangan","Sirih kuning disusun rapi
Pinang dibelah dua bahagian","Jika hidup ingin diberkati
Pelihara adat dan pegangan",DeepSeek-R1,few_shot,Hasil Few-shot,"Kebahagiaan hidup memerlukan
Dasar-dasar hidup yang kokoh",2,2,0,1.0,0.142857,12,9,10,10,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6565139293670654,0.6590454578399658,0.6577772498130798
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Chat-GPT,zero_shot,Hasil Zero-shot,"Pohon tanjung tumbuh menjunjung
Layar terkembang menuju pesaka",2,2,1,1.0,0.142857,9,11,11,12,0,1,auto_clr_leakage,0.0,0.5,0.02777619034011792,0.125,0.0,0.125,0.69992595911026,0.6746019721031189,0.6870306730270386
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Chat-GPT,few_shot,Hasil Few-shot,"Burung bangau terbang menjunjung
Bunga cempaka mekar di pusaka",2,2,1,1.0,0.142857,9,11,11,12,0,1,auto_clr_leakage,0.0,0.5,0.023980296761827107,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.7187968492507935,0.7084261178970337,0.7135738134384155
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Gemini,zero_shot,Hasil Zero-shot,"Tinggi melambung burung di gunung
Hinggap sebentar di dahan cempaka",2,2,1,1.0,0.0,10,11,11,12,0,4,manual_queue_filled,0.75,0.875,0.021105340631872645,0.11111111111111112,0.0,0.11111111111111112,0.702653169631958,0.6951147317886353,0.6988636255264282
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Gemini,few_shot,Hasil Few-shot,"Anak nelayan menjala di tanjung,
Mekar indah bunga cempaka.",2,2,1,1.0,0.0,11,9,11,12,0,4,manual_queue_filled,0.75,0.875,0.023980296761827107,0.35294117647058826,0.13333333333333333,0.35294117647058826,0.7077736854553223,0.7200886607170105,0.7138780951499939
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Claude,zero_shot,Hasil Zero-shot,"Pergi memancing ke tepi gunung
Singgah sebentar di rumah pusaka",2,2,1,1.0,0.142857,10,11,11,12,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6716242432594299,0.6525610089302063,0.6619554162025452
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Claude,few_shot,Hasil Few-shot,"Pergi memancing ke tepi kampung
Sawah luas milik saudara",2,2,1,1.0,0.0,10,9,11,12,0,2,manual_queue_filled,0.25,0.625,0.0,0.0,0.0,0.0,0.6618843078613281,0.6395331621170044,0.6505168080329895
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Hiasi kehidupan dengan adat yang tinggi
Jadi penerus tradisi leluhur sejati",2,2,0,0.623298,0.142857,14,14,11,12,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6573934555053711,0.6355210542678833,0.6462722420692444
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Adat dijaga pusaka dijunjung
Baru terpelihara adat pesaka",2,2,1,1.0,1.0,11,12,11,12,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6529645919799805,0.6580072045326233,0.6554762125015259
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Sailor2,zero_shot,Hasil Zero-shot,"Adat dijaga, pusaka dijunjung
Baru terpelihara, adat dan pusaka abadi",2,2,0,0.623298,0.857143,11,16,11,12,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6303130984306335,0.6265950202941895,0.6284485459327698
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",Sailor2,few_shot,Hasil Few-shot,"Rumah adat tegak teguh berdiri,
Tanda kebudayaan kita yang klasik dan mulia.",2,2,0,0.623298,0.142857,11,16,11,12,4,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6196366548538208,0.5888861417770386,0.603870153427124
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Pegangan masa depan dijaga rapi,
Adat dan kebudayaan diperbarui terus.",2,2,0,0.674969,0.285714,12,15,11,12,3,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.614555835723877,0.5827187299728394,0.5982139706611633
30,3695,Pantun adat dan budaya,"lebat daun bunga tanjung
berbau harum bunga cempaka
adat dijaga pusaka dijunjung
baru terpelihara adat pesaka","lebat daun bunga tanjung
berbau harum bunga cempaka","adat dijaga pusaka dijunjung
baru terpelihara adat pesaka",DeepSeek-R1,few_shot,Hasil Few-shot,"Adat adalah akar budaya kita
Pusaka membawa warisan peradaban",2,2,0,0.852344,0.285714,12,13,11,12,1,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6582354307174683,0.632276177406311,0.6449946761131287
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Chat-GPT,zero_shot,Hasil Zero-shot,"Burung merbah terbang melayang
Pohon jati menghijau sepanjang",2,2,0,1.0,0.125,9,10,10,9,0,1,auto_clr_leakage,0.0,0.0,0.024512401940754224,0.23529411764705882,0.0,0.23529411764705882,0.7060565948486328,0.6962172985076904,0.7011024355888367
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Chat-GPT,few_shot,Hasil Few-shot,"Pohon kelapa tumbuh menjulang
Petani menuai sepanjang tahun",2,2,1,1.0,0.25,10,11,10,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.11764705882352941,0.0,0.11764705882352941,0.702041745185852,0.6831061244010925,0.6924445629119873
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Gemini,zero_shot,Hasil Zero-shot,"Layar berkembang ke pulau seberang
Hujan rintik jatuh bertahun",2,2,1,1.0,0.0,11,9,10,9,0,1,manual_queue_filled,0.0,0.5,0.0,0.0,0.0,0.0,0.7280832529067993,0.7088173627853394,0.7183211445808411
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Gemini,few_shot,Hasil Few-shot,"Pohon tinggi berdaun rindang,
Sejuk rasanya embun di alun.",2,2,1,1.0,0.0,9,10,10,9,0,3,manual_queue_filled,0.5,0.75,0.023980296761827107,0.3333333333333333,0.0,0.2222222222222222,0.7306066751480103,0.7279181480407715,0.7292599081993103
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Claude,zero_shot,Hasil Zero-shot,"Bunga melati harum tak hilang
Ditanam sejak beribu tahun",2,2,1,1.0,0.125,10,10,10,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6966568231582642,0.6934902667999268,0.6950699687004089
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Claude,few_shot,Hasil Few-shot,"Camar terbang di atas karang
Jangan makan buah beracun",2,2,1,1.0,0.0,9,9,10,9,0,2,manual_queue_filled,0.25,0.625,0.0,0.1111111111111111,0.0,0.1111111111111111,0.7217229604721069,0.7000989317893982,0.7107465267181396
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Bangsa yang kuat berdiri di atas bumi
Budi dan adat menjadi penopang kekuatan",2,2,0,0.623298,0.25,13,15,10,9,4,1,auto_clr_leakage,0.0,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,0.6849514245986938,0.6609057188034058,0.6727137565612793
31,1743,Pantun adat dan budaya,"Burung tempua beranyam sarang
Di pohon sena rimbun berdaun
Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun","Burung tempua beranyam sarang
Di pohon sena rimbun berdaun","Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Budi bahasa tiang terbilang
Tegak bangsa sepanjang tahun",2,2,1,1.0,1.0,10,9,10,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6840037703514099,0.6695992350578308,0.6767248511314392
